0.0398	714
0.0399	121
0.0399	311
0.0399	359
0.0399	425
0.0399	614
0.0399	661
0.0399	703
0.0399	735
0.0399	870
0.0399	907
0.0399	910
0.0399	925
0.0399	966
0.0399	978
0.0399	981
0.04	133
0.04	151
0.04	157
0.04	178
0.04	226
0.04	228
0.04	296
0.04	320
0.04	341
0.04	347
0.04	362
0.04	479
0.04	485
0.04	512
0.04	529
0.04	565
0.04	619
0.04	640
0.04	731
0.04	785
0.04	827
0.04	913
0.04	939
0.04	998
0.0401	208
0.0401	292
0.0401	473
0.0401	571
0.0401	591
0.0401	651
0.0401	673
0.0401	675
0.0401	739
0.0401	924
0.0401	940
0.0401	950
0.0402	142
0.0402	192
0.0402	218
0.0402	223
0.0402	245
0.0402	366
0.0402	509
0.0402	516
0.0402	568
0.0402	584
0.0402	625
0.0402	697
0.0402	904
0.0402	993
0.0403	147
0.0403	156
0.0403	184
0.0403	187
0.0403	221
0.0403	230
0.0403	262
0.0403	407
0.0403	441
0.0403	456
0.0403	594
0.0403	685
0.0403	693
0.0403	873
0.0404	185
0.0404	214
0.0404	241
0.0404	345
0.0404	443
0.0404	540
0.0404	569
0.0404	583
0.0404	616
0.0404	696
0.0404	701
0.0404	887
0.0405	125
0.0405	206
0.0405	264
0.0405	318
0.0405	422
0.0405	520
0.0405	692
0.0405	725
0.0405	842
0.0405	958
0.0406	183
0.0406	375
0.0406	550
0.0406	577
0.0406	648
0.0406	700
0.0406	705
0.0406	883
0.0407	173
0.0407	193
0.0407	306
0.0407	389
0.0407	394
0.0407	459
0.0407	659
0.0407	762
0.0407	770
0.0407	823
0.0408	494
0.0408	527
0.0408	546
0.0408	860
0.0408	994
0.0409	252
0.0409	316
0.0409	363
0.0409	967
0.041	918
0.0411	844
0.0412	138
0.0412	265
0.0412	721
0.0412	741
0.0413	143
0.0413	643
0.0413	957
0.0414	680
0.0415	448
0.0415	767
0.0416	796
0.0416	868
0.0417	199
0.0417	266
0.0417	432
0.0418	315
0.0418	419
0.0418	538
0.0418	738
0.0418	744
0.0418	809
0.0418	835
0.0419	273
0.0419	336
0.0419	373
0.0419	610
0.0419	612
0.0419	742
0.042	250
0.042	284
0.042	333
0.042	503
0.042	578
0.042	710
0.042	730
0.042	794
0.042	864
0.0421	240
0.0421	399
0.0421	549
0.0421	780
0.0422	182
0.0422	220
0.0422	288
0.0422	458
0.0422	491
0.0422	523
0.0422	587
0.0422	677
0.0422	755
0.0422	879
0.0423	122
0.0423	203
0.0423	501
0.0423	563
0.0423	660
0.0423	719
0.0424	198
0.0424	303
0.0424	372
0.0424	639
0.0424	787
0.0425	52
0.0425	342
0.0425	463
0.0425	465
0.0425	507
0.0425	542
0.0425	666
0.0425	683
0.0425	709
0.0425	855
0.0425	930
0.0425	970
0.0426	150
0.0426	388
0.0426	607
0.0426	995
0.0427	188
0.0427	344
0.0427	360
0.0427	430
0.0427	504
0.0427	511
0.0427	543
0.0427	597
0.0427	748
0.0427	751
0.0427	843
0.0427	903
0.0427	959
0.0428	145
0.0428	862
0.0428	890
0.0429	162
0.0429	237
0.0429	402
0.0429	436
0.0429	453
0.0429	602
0.0429	979
0.0429	990
0.043	493
0.043	622
0.043	726
0.043	810
0.043	856
0.0431	224
0.0431	442
0.0431	840
0.0431	929
0.0431	952
0.0432	135
0.0432	354
0.0432	367
0.0432	525
0.0432	545
0.0432	595
0.0432	847
0.0433	168
0.0433	413
0.0433	478
0.0433	590
0.0433	716
0.0433	828
0.0433	885
0.0433	911
0.0434	137
0.0434	253
0.0434	393
0.0434	395
0.0434	749
0.0434	941
0.0435	286
0.0435	331
0.0435	539
0.0435	753
0.0435	858
0.0435	964
0.0436	217
0.0436	247
0.0436	268
0.0436	319
0.0436	431
0.0436	451
0.0436	497
0.0436	805
0.0436	841
0.0437	307
0.0437	728
0.0438	158
0.0438	322
0.0438	484
0.0438	580
0.0439	308
0.0439	481
0.0439	551
0.0439	833
0.044	227
0.044	556
0.0441	324
0.0441	498
0.0441	570
0.0442	694
0.0442	732
0.0442	733
0.0442	961
0.0443	109
0.0443	123
0.0443	233
0.0443	384
0.0443	592
0.0443	736
0.0443	992
0.0444	20
0.0444	986
0.0445	845
0.0445	906
0.0446	149
0.0446	213
0.0446	487
0.0446	764
0.0446	774
0.0446	800
0.0446	830
0.0447	248
0.0447	773
0.0447	989
0.0448	170
0.0448	374
0.0448	518
0.0448	946
0.0449	267
0.0449	370
0.0449	554
0.0449	784
0.0449	851
0.045	376
0.045	447
0.045	667
0.045	815
0.0451	110
0.0452	24
0.0452	558
0.0452	808
0.0453	37
0.0453	254
0.0453	428
0.0453	743
0.0453	866
0.0454	283
0.0454	596
0.0454	861
0.0455	278
0.0455	438
0.0455	444
0.0455	560
0.0455	620
0.0455	894
0.0455	895
0.0455	902
0.0456	74
0.0456	663
0.0457	16
0.0457	129
0.0457	383
0.0457	670
0.0458	79
0.0458	996
0.0459	544
0.0459	623
0.0459	832
0.0459	965
0.046	48
0.046	514
0.0462	22
0.0462	298
0.0462	582
0.0462	947
0.0463	108
0.0463	368
0.0464	2
0.0464	152
0.0464	205
0.0464	358
0.0464	440
0.0465	26
0.0465	325
0.0465	338
0.0465	727
0.0465	812
0.0466	40
0.0466	104
0.0466	579
0.0466	686
0.0466	802
0.0467	19
0.0467	71
0.0468	411
0.0468	872
0.0469	30
0.0469	97
0.047	396
0.0471	18
0.0471	27
0.0471	466
0.0472	85
0.0473	21
0.0473	25
0.0473	46
0.0473	91
0.0474	865
0.0475	174
0.0475	449
0.0475	763
0.0476	706
0.0477	50
0.0477	418
0.0477	489
0.0477	804
0.0478	35
0.0478	275
0.0478	820
0.0478	949
0.0479	33
0.0479	637
0.0479	676
0.0479	867
0.048	93
0.048	95
0.048	285
0.0481	664
0.0482	161
0.0482	210
0.0482	369
0.0483	167
0.0484	289
0.0484	513
0.0484	791
0.0485	23
0.0485	636
0.0486	279
0.0486	882
0.0486	951
0.0487	28
0.0487	98
0.0487	936
0.0488	60
0.0489	272
0.0489	400
0.049	408
0.0492	165
0.0492	309
0.0493	101
0.0493	464
0.0493	630
0.0494	54
0.0494	468
0.0494	922
0.0496	44
0.0497	729
0.0498	771
0.05	82
0.05	86
0.05	89
0.05	421
0.0501	3
0.0504	73
0.0504	84
0.0504	351
0.0507	81
0.0507	259
0.0509	391
0.0509	572
0.0509	848
0.051	189
0.051	920
0.0511	853
0.0513	404
0.0514	117
0.0515	239
0.0515	346
0.0515	575
0.0516	521
0.0516	824
0.0517	328
0.0517	457
0.0519	261
0.0519	403
0.052	249
0.052	282
0.052	601
0.052	985
0.0522	80
0.0522	535
0.0522	807
0.0523	202
0.0523	536
0.0524	665
0.0525	32
0.0525	215
0.0526	83
0.0526	565
0.0526	712
0.0527	475
0.0528	822
0.0529	825
0.053	921
0.0531	912
0.0532	502
0.0532	756
0.0533	483
0.0533	650
0.0534	45
0.0534	160
0.0534	307
0.0534	552
0.0534	860
0.0534	993
0.0536	0
0.0538	968
0.0539	310
0.054	780
0.054	827
0.0542	633
0.0543	336
0.0543	711
0.0544	893
0.0545	244
0.0545	265
0.0545	776
0.0546	109
0.0546	313
0.0547	472
0.0547	591
0.0547	829
0.0548	203
0.0548	634
0.0549	52
0.0549	373
0.0549	666
0.0549	705
0.055	176
0.055	504
0.055	747
0.055	781
0.055	982
0.0551	660
0.0551	674
0.0552	497
0.0552	499
0.0553	200
0.0553	811
0.0554	300
0.0554	390
0.0554	520
0.0555	826
0.0555	874
0.0556	737
0.0557	366
0.0558	740
0.0559	744
0.0559	787
0.056	339
0.0561	74
0.0561	416
0.0562	199
0.0562	235
0.0562	616
0.0563	773
0.0564	34
0.0566	754
0.0566	877
0.0567	280
0.0567	322
0.0567	401
0.0567	645
0.0567	931
0.0568	85
0.0568	642
0.0571	24
0.0571	458
0.0571	722
0.0572	6
0.0572	79
0.0572	506
0.0572	970
0.0573	435
0.0574	887
0.0575	21
0.0575	903
0.0576	759
0.0577	349
0.0577	878
0.0578	586
0.0579	206
0.058	169
0.0581	25
0.0582	808
0.0584	463
0.0585	255
0.0585	658
0.0585	915
0.0585	950
0.0586	65
0.0587	673
0.0588	227
0.0588	707
0.0589	92
0.0589	393
0.0589	608
0.059	445
0.059	917
0.0592	491
0.0592	918
0.0593	46
0.0593	48
0.0594	96
0.0594	191
0.0595	558
0.0595	635
0.0595	817
0.0595	876
0.0596	55
0.0596	684
0.0597	18
0.0597	98
0.0597	395
0.06	118
0.06	193
0.0601	768
0.0602	528
0.0603	108
0.0603	941
0.0604	9
0.0604	316
0.0604	955
0.0605	33
0.0606	104
0.0606	843
0.0608	767
0.0609	187
0.0609	334
0.061	314
0.0611	213
0.0611	354
0.0611	964
0.0612	275
0.0612	341
0.0613	91
0.0614	596
0.0615	672
0.0615	750
0.0616	174
0.0616	266
0.0618	584
0.0618	851
0.062	929
0.0621	69
0.0621	276
0.0621	685
0.0622	99
0.0623	753
0.0623	896
0.0624	28
0.0624	551
0.0624	613
0.0625	963
0.0625	997
0.0626	391
0.0626	763
0.0626	792
0.0628	16
0.0628	71
0.0628	647
0.0629	5
0.0629	97
0.0629	353
0.0629	677
0.0629	680
0.0629	907
0.063	20
0.0631	135
0.0631	145
0.0633	50
0.0633	267
0.0634	735
0.0634	984
0.0636	228
0.0636	987
0.0637	40
0.0638	54
0.0638	113
0.0638	543
0.0638	563
0.0638	923
0.0638	977
0.0639	807
0.0642	668
0.0643	35
0.0643	42
0.0643	966
0.0644	86
0.0644	198
0.0644	307
0.0644	659
0.0646	125
0.0647	2
0.0647	109
0.0647	186
