0.0154	-0.054304231	-0.054304231	-0.0570051596	-0.0570051596	-0.0570051596	-0.0570051596	-0.0570051596	-0.0570051596
0.0155	-0.0542587116	-0.0542587116	-0.0569711328	-0.0569711328	-0.0569711328	-0.0569711328	-0.0569711328	-0.0569711328
0.0156	-0.0542134196	-0.0542134196	-0.0569372773	-0.0569372773	-0.0569372773	-0.0569372773	-0.0569372773	-0.0569372773
0.0157	-0.054168351	-0.054168351	-0.0569035895	-0.0569035895	-0.0569035895	-0.0569035895	-0.0569035895	-0.0569035895
0.0158	-0.0541235097	-0.0541235097	-0.0568700731	-0.0568700731	-0.0568700731	-0.0568700731	-0.0568700731	-0.0568700731
0.0159	-0.0540788919	-0.0540788919	-0.0568367243	-0.0568367243	-0.0568367243	-0.0568367243	-0.0568367243	-0.0568367243
0.016	-0.0540344976	-0.0540344976	-0.0568035394	-0.0568035394	-0.0568035394	-0.0568035394	-0.0568035394	-0.0568035394
0.0161	-0.0539903268	-0.0539903268	-0.0567705221	-0.0567705221	-0.0567705221	-0.0567705221	-0.0567705221	-0.0567705221
0.0162	-0.0539463758	-0.0539463758	-0.0567376688	-0.0567376688	-0.0567376688	-0.0567376688	-0.0567376688	-0.0567376688
0.0163	-0.0539026447	-0.0539026447	-0.0567049794	-0.0567049794	-0.0567049794	-0.0567049794	-0.0567049794	-0.0567049794
0.0164	-0.0538591333	-0.0538591333	-0.0566724539	-0.0566724539	-0.0566724539	-0.0566724539	-0.0566724539	-0.0566724539
0.0165	-0.0538158379	-0.0538158379	-0.0566400923	-0.0566400923	-0.0566400923	-0.0566400923	-0.0566400923	-0.0566400923
0.0166	-0.0537727587	-0.0537727587	-0.0566078909	-0.0566078909	-0.0566078909	-0.0566078909	-0.0566078909	-0.0566078909
0.0167	-0.0537298955	-0.0537298955	-0.0565758497	-0.0565758497	-0.0565758497	-0.0565758497	-0.0565758497	-0.0565758497
0.0168	-0.0536872447	-0.0536872447	-0.0565439686	-0.0565439686	-0.0565439686	-0.0565439686	-0.0565439686	-0.0565439686
0.0169	-0.0536448099	-0.0536448099	-0.0565122478	-0.0565122478	-0.0565122478	-0.0565122478	-0.0565122478	-0.0565122478
0.017	-0.0536025874	-0.0536025874	-0.0564806871	-0.0564806871	-0.0564806871	-0.0564806871	-0.0564806871	-0.0564806871
0.0171	-0.0535605736	-0.0535605736	-0.0564492829	-0.0564492829	-0.0564492829	-0.0564492829	-0.0564492829	-0.0564492829
0.0172	-0.0535187721	-0.0535187721	-0.0564180352	-0.0564180352	-0.0564180352	-0.0564180352	-0.0564180352	-0.0564180352
0.0173	-0.0534771793	-0.0534771793	-0.0563869439	-0.0563869439	-0.0563869439	-0.0563869439	-0.0563869439	-0.0563869439
0.0174	-0.053435795	-0.053435795	-0.0563560091	-0.0563560091	-0.0563560091	-0.0563560091	-0.0563560091	-0.0563560091
0.0175	-0.0533946157	-0.0533946157	-0.0563252307	-0.0563252307	-0.0563252307	-0.0563252307	-0.0563252307	-0.0563252307
0.0176	-0.0533536412	-0.0533536412	-0.0562946051	-0.0562946051	-0.0562946051	-0.0562946051	-0.0562946051	-0.0562946051
